id_objeto,nombre_vsx,clase_variable,ra_x,dec_x,tic_id,tic_ra,tic_dec,origen_etiqueta,clase_variable_normalizada,ra_y,dec_y
TIC_MISSING,Gaia DR3 2546588192581774848,E,1.84642,1.18766,293258379.0,1.84649735764325,1.18761461052019,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2546634994840775424,S,1.89957,1.55613,293258304.0,1.8995010594897297,1.55615028053611,VSX,S,2.30823781131184,6.09139982704864
TIC_MISSING,ASAS J000739+0120.8,MISC,1.91354,1.34664,293258348.0,1.91353411508469,1.34663915593742,VSX,Irregular,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000745.69+015535.3,DSCT,1.94039,1.92647,293258218.0,1.940393749771,1.9264665585724,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2545930379685888768,RS,1.94389,0.33522,293258580.0,1.9438903206120297,0.3352176844888989,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,SDSS J000747.83+002555.0,VAR,1.94929,0.43194,293258561.0,1.94927398428308,0.4319743496543059,VSX,Irregular,2.30823781131184,6.09139982704864
TIC_MISSING,MLS_J000945.9+014137,RRAB,2.44152,1.69367,427329626.0,2.44149750868924,1.6937054113239,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2545869288071126144,RS,2.5294,0.21352,427329937.0,2.52940296528985,0.2135200880827299,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,[SIG2010] 98874,RRAB,2.57532,1.17052,427330204.0,2.57534834283908,1.17050312217533,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2546549164214398464,ROT,2.67154,1.14771,427330201.0,2.67154107214216,1.14770994917406,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2546648493922331008,ROT,2.82163,1.34826,272124792.0,2.8216325130992295,1.34825772367424,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2546671278724567552,RS,2.82619,1.50518,272124830.0,2.826186532121,1.50517583884646,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Loneos-RR 728,RRAB,2.83763,0.17061,272124594.0,2.83766227831636,0.170575903478714,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2546455460912223872,RS,3.05692,1.22025,58721209.0,3.056921966954,1.2202488566347,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2546690623257348608,ROT,3.36193,1.7451,58733091.0,3.3619281430279506,1.74509630833959,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2545489883544727040,E,3.42149,0.16419,58733452.0,3.42149118883315,0.164185682438688,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,ZTF J001346.12+003705.8,EW,3.44219,0.61828,58733519.0,3.44209503540552,0.6182641656573599,VSX,EW,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2546470549133293440,ROT,3.47551,1.30036,58733645.0,3.4755068903362094,1.30036215334662,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547934583225739264,ROT,3.91668,1.46279,427332165.0,3.9166833911433105,1.46279223536489,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547996739992439168,ROT,3.96548,1.81056,427332100.0,3.96548127023296,1.81055565861961,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547964922874789248,ROT,4.43912,1.70424,293304763.0,4.43911925332623,1.70424314820531,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547921286007069568,ROT,4.45485,1.43342,293304834.0,4.45485427981914,1.43341993081838,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547977459883028096,ROT,4.48255,1.87718,293304726.0,4.4825452547246,1.87717980411635,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547952896966362496,ROT,4.51432,1.6837,293305535.0,4.51431801682411,1.68369438408555,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547163821278072064,ROT,4.56621,1.20305,293305421.0,4.56621046834798,1.2030530647621,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2545561046859133568,ROT,4.56862,0.48642,293305238.0,4.56862235335136,0.4864213062322509,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2545561699694177024,ROT,4.60832,0.53464,293305256.0,4.60831883738256,0.534637294580899,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547090604972480512,ROT,4.62063,0.91532,293342677.0,4.62063257751443,0.9153151603566408,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547950182547060992,ROT,4.62194,1.64136,293342494.0,4.62193789631546,1.641360132635,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2545338601912864128,RS,4.65645,0.21107,293342861.0,4.6564485271617695,0.211072737352475,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2545556477013949312,ROT,4.67244,0.40309,293342809.0,4.67244309819687,0.4030932793786479,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J001858.43+001027.1,ROT,4.74339,0.17428,293342917.0,4.7433843776514495,0.174282351762063,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2545364302997221760,RS,4.77258,0.30793,293342954.0,4.77258339133468,0.307927211398251,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,ZTF J001912.19+012502.8,EW,4.80083,1.41746,293343201.0,4.8007727887423695,1.41748474814144,VSX,EW,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2547178978219600640,ROT,4.82237,1.37357,293343195.0,4.82236875759501,1.37357109521258,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443103154607446784,L,0.22749,-5.5235,610530409.0,0.2274695655006699,-5.52351506293118,VSX,L,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444569288939810944,L,1.85422,-4.62733,610543140.0,1.85422685027763,-4.62732875171318,VSX,L,2.30823781131184,6.09139982704864
TIC_MISSING,NSV 44,,1.89867,-4.54753,610543354.0,1.89867502914252,-4.54750366068512,VSX,UNKNOWN,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J001637.91-054424.9,YSO,4.15795,-5.74025,10000582201.0,4.158098,-5.740302,VSX,YSO,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444569288939810944,L,1.85422,-4.62733,300965340.0,1.85422685027763,-4.62732875171318,VSX,L,2.30823781131184,6.09139982704864
TIC_MISSING,NSV 44,,1.89867,-4.54753,300965358.0,1.89867502914252,-4.54750366068512,VSX,UNKNOWN,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444663881299281920,ROT,0.89814,-4.84205,610544012.0,0.897712973226074,-4.84174999184689,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444437308888932608,ROT,1.52246,-5.22856,610541951.0,1.5231919932691,-5.22853441100066,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444366051087114624,ROT,1.76153,-5.544,610541299.0,1.76135765487607,-5.54330587521682,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444578325551043712,ROT,2.1624,-4.65617,610543221.0,2.16202198846927,-4.6565143248674,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443167647836169216,ROT,0.008,-5.35731,38375873.0,0.008000891611814913,-5.35731620385777,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2442890231604851712,DSCT|GDOR|SXPHE,0.80837,-5.77936,300904755.0,0.808369366795999,-5.779360384469,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444729474039819008,E,0.83471,-4.50415,300904325.0,0.834712073952613,-4.50415116617969,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444670061756179328,ROT,0.87255,-4.71184,300905297.0,0.8725384247113789,-4.71181867559915,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444663881299281920,ROT,0.89814,-4.84205,300905222.0,0.898138194833869,-4.84205167894423,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444621172144470656,ROT,0.9667,-5.14558,300905083.0,0.966697525772631,-5.1455756118499,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444622168576909696,ROT,1.01686,-5.05891,300908786.0,1.01686288050231,-5.05891323379907,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ZTF J000412.82-052627.9,BY,1.05342,-5.4411,300908887.0,1.05338928908923,-5.441085683706049,VSX,BY_Dra,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2442849790192815488,S,1.08921,-5.73947,300908981.0,1.08922691358081,-5.73943045929771,VSX,S,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444412608532524160,ROT,1.10956,-5.42069,300909220.0,1.10956045293453,-5.4206861957658,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444428036055057792,ROT,1.1184,-5.26198,300909264.0,1.1184032846389,-5.2619833386772,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444822073534871552,ROT,1.12403,-4.39207,300909577.0,1.12403210716592,-4.39207350786706,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444458302688662912,ROT,1.1366,-5.03536,300909342.0,1.13660479287532,-5.03535930550762,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444773007828484480,ROT,1.14801,-4.52834,300909539.0,1.14801131068903,-4.52834430013438,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,CSS_J000448.0-054944,EW,1.20021,-5.82869,300909091.0,1.20018421639439,-5.82868163456146,VSX,EW,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444718032246932864,ROT,0.79705,-4.6747,300904376.0,0.797054620685918,-4.6747026314012,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2442879236488500992,E,0.37794,-5.86221,287154009.0,0.377937344245162,-5.862209798623409,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2442829483587444224,ROT,1.1339,-5.98699,176282656.0,1.1338949508227,-5.98699394974714,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2442832953921018368,S,1.25336,-5.86924,300931135.0,1.25332200240702,-5.86923174709646,VSX,S,2.30823781131184,6.09139982704864
TIC_MISSING,BC Psc,RS,1.33392,-5.70761,300931103.0,1.33386868839583,-5.70723544986407,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443169885515894784,S,0.07745,-5.27793,138662298.0,0.0774328077800751,-5.27787004981339,VSX,S,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2447710348845789440,ROT,0.08064,-4.60299,138662399.0,0.08063821135150388,-4.602991884071289,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443079072727111936,S,0.13772,-5.57892,138667731.0,0.1377199266721919,-5.5788908814129,VSX,S,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2447747392940054528,ROT,0.21186,-4.3263,138667506.0,0.21185994275479,-4.32630071759983,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2447760140402987648,ROT,0.21337,-4.24888,138667494.0,0.213366202943889,-4.2488790150029,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2447762889182055168,ROT,0.22064,-4.16659,138667480.0,0.220641528996345,-4.16659479551807,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443117143317242880,RS,0.269,-5.42553,138667902.0,0.2690014850958579,-5.42553194139288,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443179639384928768,DSCT|GDOR|SXPHE,0.29878,-5.05644,610530781.0,0.2987791225943999,-5.05643933549302,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443097523906641408,ROT,0.32683,-5.64559,610530351.0,0.326832741510027,-5.64559004058495,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443097523906641280,ROT,0.32754,-5.64491,138667861.0,0.3275358238280359,-5.64490937162295,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443123637307818624,ROT,0.35569,-5.36447,138667913.0,0.355692410929495,-5.36447362042679,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2447749106630766080,ROT,0.37131,-4.25376,138668108.0,0.37131474049008,-4.25375545305566,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2442881504231231744,ROT,0.42809,-5.79217,287154001.0,0.428088662285095,-5.792171227898409,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444738373212045184,ROT,0.47719,-4.48715,287153813.0,0.4771913938037329,-4.48714923881792,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444738716809410944,ROT,0.50037,-4.46606,300887463.0,0.500365694677121,-4.466057119687569,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2442904044219627904,BE|GCAS|SDOR|WR,0.51999,-5.79446,300887690.0,0.5199951388652349,-5.79446442469025,VSX,RARE,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443110271369603712,RS,0.58866,-5.33664,300887612.0,0.588660319905687,-5.33663654019944,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444721846177876480,ROT,0.60437,-4.60963,300887485.0,0.6043677299959989,-4.60963356449818,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444735998093952512,ROT,0.60563,-4.49334,300887467.0,0.605629714040359,-4.49334130161826,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2442890540842469504,ROT,0.61288,-5.89029,176257010.0,0.6128780950172908,-5.89029359094352,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444721017248026496,ROT,0.6304,-4.63572,300887959.0,0.630400221614694,-4.6357186608422,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444641891065653120,E,0.63439,-4.91662,610543796.0,0.634421160013175,-4.91661422790119,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444615399708397056,ROT,0.64495,-5.23687,300887851.0,0.6449487006331839,-5.2368650306938,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ZTF J000236.35-041354.6,EW,0.65148,-4.23184,300888033.0,0.6514605236495529,-4.23181329227227,VSX,EW,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444630964669873920,DSCT|GDOR|SXPHE,0.66566,-5.06366,300887883.0,0.66565529305086,-5.063659255927529,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444636840185145088,RS,0.68197,-5.05666,300887884.0,0.681963109890657,-5.05665976996406,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444615262269444224,ROT,0.68439,-5.24456,300887848.0,0.6843922070457849,-5.24455557834017,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444716795296339456,ROT,0.74386,-4.68382,300904388.0,0.743860168803357,-4.68381650980567,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444669310137916288,ROT,0.78469,-4.74355,300904411.0,0.7846910498781658,-4.7435525658186,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444669241418450688,ROT,0.8147,-4.73748,300904407.0,0.814704212641971,-4.73748685321463,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444649759446816896,ROT,0.96732,-4.98817,300905152.0,0.9673187248073,-4.98817500399589,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000403.01-044133.5,HADS,1.01255,-4.69258,300908678.0,1.01255081949603,-4.69258125543127,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444622168576909696,ROT,1.01686,-5.05891,610543599.0,1.01676470039441,-5.0597344589654,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444727412455534976,ROT,1.02673,-4.49199,300908635.0,1.02673483455551,-4.49199339778015,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444406045822486784,ROT,1.02756,-5.48191,300908899.0,1.02756286736064,-5.48191231712882,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,HD 225184,DSCT,1.04621,-4.92611,300908746.0,1.04622241750659,-4.92610771161334,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444659448893047808,ROT,1.15297,-4.77169,300909448.0,1.15296723842881,-4.77169448912962,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444654535450464640,RS,1.20763,-4.87908,300909402.0,1.20763184782422,-4.879080397926169,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000500.24-043229.3,EB,1.25085,-4.54115,300930881.0,1.25084441197431,-4.541152757558169,VSX,EB,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444441367633577600,RRC,1.4105,-5.16642,300931300.0,1.41049566507362,-5.16642398749457,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444441264554363008,RS,1.41198,-5.18716,300931293.0,1.41198144700659,-5.1871636090695,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444441505072531328,ROT,1.44868,-5.16879,300931299.0,1.44867878837088,-5.16879469751978,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444464697895952384,ROT,1.50085,-4.89108,300941598.0,1.50084673210998,-4.89107666978534,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444437308888932608,ROT,1.52246,-5.22856,300941667.0,1.52245978401615,-5.22856512207874,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,CSS_J000614.6-043015,RRAB,1.56091,-4.50438,610544951.0,1.56097764996807,-4.50441284826231,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443580965425222784,ROT,1.56327,-5.84799,300941780.0,1.56326979853639,-5.84799394370421,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ZTF J000622.80-045504.7,EW,1.59501,-4.91799,300942008.0,1.59497999931454,-4.91802522418059,VSX,EW,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444446899551482112,ROT,1.67469,-5.07199,300941975.0,1.67468701991238,-5.0719888890658895,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444561454919437440,ROT,1.68216,-4.74088,300942043.0,1.6821594642842,-4.74088443031739,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444807745524046208,ROT,1.68401,-4.14534,300942163.0,1.6840055440906,-4.1453300366022,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443585638349645952,ROT,1.68554,-5.87193,300941813.0,1.68553987781556,-5.87193036374015,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000655.61-043343.8,ROT,1.73164,-4.5622,300964793.0,1.73164303438898,-4.5622005434544,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444366051087114624,ROT,1.76153,-5.544,300964992.0,1.76152872838009,-5.54399972418484,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444546577152728192,ROT,1.7942,-4.89594,300964865.0,1.79419939211203,-4.8959447576976,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444364436179413504,ROT,1.79601,-5.62983,300965009.0,1.79600539396534,-5.62983037971947,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444540869140081920,E,1.80021,-4.9767,300964878.0,1.80021721727387,-4.97669858964962,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,SDSS J000723.50-054218.4,RRC,1.84792,-5.70511,300965115.0,1.84796828971665,-5.705127131059929,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444377905196849664,ROT,1.86776,-5.39087,300965174.0,1.86776339049484,-5.39086936839988,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444789122544776448,ROT,1.87313,-4.34369,300965400.0,1.87312921146469,-4.34368785828241,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444556781995047168,RS,1.87825,-4.69183,300965326.0,1.878245573807,-4.69183036294686,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443571546560859136,ROT,1.89457,-5.89362,300965082.0,1.89456965635102,-5.89361648821384,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444376255929422208,ROT,1.95403,-5.39137,300967417.0,1.95403174550908,-5.391364581788809,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443571001101128448,DSCT|GDOR|SXPHE,1.97789,-5.89809,300967517.0,1.97789155583598,-5.89808902720296,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444799086869991680,ROT,1.98664,-4.14256,300967165.0,1.9866411059856697,-4.142563358353089,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444474245607085440,ROT,2.01625,-5.25902,300967393.0,2.01624500955297,-5.25902151203725,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444582483079384064,ROT,2.1167,-4.55544,300973568.0,2.11670309406237,-4.55543676961488,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444578325551043712,ROT,2.1624,-4.65617,300973552.0,2.16239966347524,-4.65617123988695,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444470191157948416,DSCT|GDOR|SXPHE,2.16482,-5.29896,610542228.0,2.16481846476037,-5.29896443732092,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443592338497571712,ROT,2.19058,-5.8692,37652569.0,2.1905798501893,-5.86920063312267,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,NSVS 11917295,SRS,2.21421,-5.20881,300975506.0,2.2142232575361094,-5.2088041188368495,VSX,Irregular,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-18ob,UV,2.23267,-5.79217,300975611.0,2.2326572872159,-5.79217344206592,VSX,RARE,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444498679677491200,E,2.23773,-4.93343,300975441.0,2.23773482731914,-4.9334254588858,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444527163900617216,ROT,2.23812,-4.8041,300975418.0,2.23812370633931,-4.804098181860169,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444591206157068928,L,2.30907,-4.41354,300975356.0,2.3090522368382,-4.41354845848548,VSX,L,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443540828954721152,E,2.32021,-5.96191,300975633.0,2.3202057707286494,-5.96189602253639,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444983495585211264,ROT,2.37959,-4.16059,300976017.0,2.37959370973049,-4.16058758219808,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444993700427517696,VAR,2.38967,-4.03574,300976036.0,2.38967132415337,-4.03573569577216,VSX,Irregular,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444512389213122176,ROT,2.40168,-4.875,300975883.0,2.40168297670193,-4.8749962476257,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,PS1-3PI J000945.92-050135.7,RRAB,2.4414,-5.02658,301015952.0,2.44139685073008,-5.0265765775675,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443546262089558784,RS,2.4657,-5.93242,301016123.0,2.46569813773782,-5.93241540301183,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444519261160820096,ROT,2.46993,-4.78584,301015899.0,2.46993078159689,-4.78584499716296,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444988855704410880,RS,2.47453,-4.11949,301015782.0,2.47453283723469,-4.11949316199963,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444506410618649600,ROT,2.47554,-4.97455,301015942.0,2.47554111506851,-4.9745532765057,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443754138506452480,ROT,2.49552,-5.05877,301015960.0,2.4955192176076495,-5.05877042278944,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443648546734386560,ROT,2.52406,-5.66002,301016071.0,2.52405991095088,-5.66001843084635,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444519055002390528,ROT,2.53435,-4.78812,301015900.0,2.5343463396847095,-4.78811885326567,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444508884519836416,ROT,2.54893,-4.87647,301015919.0,2.54893248389371,-4.87646937753575,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444519913996119936,ROT,2.55775,-4.71821,301016341.0,2.5577446430960906,-4.71820999094527,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,NSV 15038,,2.57875,-5.24861,301016248.0,2.5786317757341,-5.24858831437214,VSX,UNKNOWN,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444991260886121344,DSCT|GDOR|SXPHE,2.59199,-4.03317,301016485.0,2.59199139609686,-4.03316715847071,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443705485116934912,ROT,2.59854,-5.45494,301016203.0,2.59854400863273,-5.454936262127,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2444916322296726016,ROT,2.62405,-4.42831,301016403.0,2.62404993804914,-4.42831045923986,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2443535816729106432,RS,2.68137,-5.89337,37665095.0,2.6813749273997094,-5.89336669701175,VSX,RS_CVn,2.30823781131184,6.09139982704864
